name,full_name,short_name,
郭榜增,豫新汽车热管理科技有限公司,豫新汽车,
张武盛,比亚迪勘察设计有限公司,比亚迪勘察设计,
刘洁,比亚迪勘察设计有限公司,比亚迪勘察设计,
许琳钰,比亚迪股份有限公司,比亚迪,
W·施米德尔,奥迪股份公司,奥迪,
冯文强,法雷奥汽车空调湖北有限公司,法雷奥汽车空调湖北,
黄木清,比亚迪股份有限公司,比亚迪,
颜志伟,宁德时代新能源科技股份有限公司,宁德时代,
许旭,深圳劲嘉集团股份有限公司,劲嘉股份,
黄敏,深圳劲嘉集团股份有限公司,劲嘉股份,
李修,深圳劲嘉集团股份有限公司,劲嘉股份,
李素丽,宁德时代新能源科技股份有限公司,宁德时代,
O·萨沃德尼,奥迪股份公司,奥迪,
王志华,深圳市裕同包装科技股份有限公司,裕同科技,
塚本健郎,三电有限公司,三电,
段平平,比亚迪股份有限公司,比亚迪,
刘斌,欧菲光集团股份有限公司,欧菲光,
王满涛,比亚迪股份有限公司,比亚迪,
简丽娟,比亚迪股份有限公司,比亚迪,
孙茂华,深圳朗特智能控制股份有限公司,朗特智能,
神谷毅,欧菲光集团股份有限公司,欧菲光,
S·乌尔曼,奥迪股份公司,奥迪,
史松君,江苏时代新能源科技有限公司,江苏时代新能源科技,
谢岚,江苏时代新能源科技有限公司,江苏时代新能源科技,
王耀辉,江苏时代新能源科技有限公司,江苏时代新能源科技,
王珂,江苏时代新能源科技有限公司,江苏时代新能源科技,
张宁辉,宁德时代新能源科技股份有限公司,宁德时代,
陈玉超,江苏时代新能源科技有限公司,江苏时代新能源科技,
戴晓汕,江苏时代新能源科技有限公司,江苏时代新能源科技,
张凡,江苏时代新能源科技有限公司,江苏时代新能源科技,
沈小波,特灵空调系统(中国)有限公司,特灵空调系统(中国),
秋雨豪,特灵空调系统(中国)有限公司,特灵空调系统(中国),
李春鹄,比亚迪股份有限公司,比亚迪,
赵路豪,杭州海康机器人技术有限公司,海康机器人,
田雨洪,江西展耀微电子有限公司,展耀微电子,
于博卿,哈尔滨空调股份有限公司,哈空调,
R·朗格,奥迪股份公司,奥迪,
唐宗福,深圳市裕同包装科技股份有限公司,裕同科技,
王险峰,宁德时代新能源科技股份有限公司,宁德时代,
石正敦,LG化學公司,LG化學,
龍賢姮,LG化學公司,LG化學,
姜英求,LG化學公司,LG化學,
李昌珍,LG化學公司,LG化學,
童灿,顺丰控股股份有限公司,顺丰控股,
陆泽全,宁德时代新能源科技股份有限公司,宁德时代,
刘建平,顺丰控股股份有限公司,顺丰控股,
张鹰,深圳明阳电路科技股份有限公司,明阳电路,
胡长忠,深圳明阳电路科技股份有限公司,明阳电路,
李生凯,杭州海康机器人技术有限公司,海康机器人,
丁雅斌,深圳市易尚展示股份有限公司,易尚展示,
焦亚洁,豫新汽车热管理科技有限公司,豫新汽车,
冲中启二,出光兴产株式会社,出光兴产株式会社,
张小文,江苏时代新能源科技有限公司,江苏时代新能源科技,
梁士杰,宁德时代新能源科技股份有限公司,宁德时代,
王海霞,比亚迪股份有限公司,比亚迪,
任鹏,比亚迪股份有限公司,比亚迪,
刘敬辉,上海威乐汽车空调器有限公司,威乐汽车,
张凌楷,杭州海康机器人技术有限公司,海康机器人,
雷光辉,南昌欧菲光科技有限公司,南昌欧菲光科技,
胡友文,比亚迪股份有限公司,比亚迪,
任志新,比亚迪股份有限公司,比亚迪,
成少龙,比亚迪股份有限公司,比亚迪,
陈丰山,顺丰控股股份有限公司,顺丰控股,
袁紫龙,深圳市裕同包装科技股份有限公司,裕同科技,
姬世昌,豫新汽车热管理科技有限公司,豫新汽车,
刘瑞清,宁德时代电机科技有限公司,时代电机科技,
张鹏,顺丰控股股份有限公司,顺丰控股,
张蕊,上海蔚来汽车有限公司,蔚来汽车,
陈飞宇,豫新汽车热管理科技有限公司,豫新汽车,
张轩,豫新汽车热管理科技有限公司,豫新汽车,
张皓涵,顺丰控股股份有限公司,顺丰控股,
石林,豫新汽车热管理科技有限公司,豫新汽车,
森将生,南昌欧菲光电技术有限公司,欧菲光电技术,
徐贵争,上海威乐汽车空调器有限公司,威乐汽车,
邓龙生,上海威乐汽车空调器有限公司,威乐汽车,
郭燕军,比亚迪股份有限公司,比亚迪,
蓬田知行,出光兴产株式会社,出光兴产株式会社,
曾创,顺丰控股股份有限公司,顺丰控股,
吴小燕,欧菲光集团股份有限公司,欧菲光,
A·赖克,奥迪股份公司,奥迪,
N-S·兰格,奥迪股份公司,奥迪,
张三峰,南昌欧菲光电技术有限公司,欧菲光电技术,
魏小龙,深圳爱克莱特科技股份有限公司,爱克股份,
志渡诚一,出光兴产株式会社,出光兴产株式会社,
苟江锋,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
曾法平,顺丰控股股份有限公司,顺丰控股,
李世善,顺丰控股股份有限公司,顺丰控股,
张明,深圳市奇信集团股份有限公司,奇信股份,
巫春晖,欧菲光集团股份有限公司,欧菲光,
张贺松,比亚迪股份有限公司,比亚迪,
肖兵,重庆超力高科技股份有限公司,超力高科,
黄泰硕,比亚迪汽车有限公司,比亚迪汽车,
朱凤霞,比亚迪股份有限公司,比亚迪,
董娇,宁德时代新能源科技股份有限公司,宁德时代,
Y·高,宏达国际电子股份有限公司,宏达国际电子股份,
翟伟,豫新汽车热管理科技有限公司,豫新汽车,
M·施耐德,奥迪股份公司,奥迪,
黑田宪宽,出光兴产株式会社,出光兴产株式会社,
梁曦,深圳市奋达科技股份有限公司,奋达科技股份,
R·霍夫曼,奥迪股份公司,奥迪,
李钟敏,LG电子株式会社,LG Electronics,
李根炯,LG电子株式会社,LG Electronics,
郑光洙,LG电子株式会社,LG Electronics,
姜佑澈,LG电子株式会社,LG Electronics,
庄启建,大金空调(上海)有限公司,大金空调(上海),
徐斯竹,大金空调(上海)有限公司,大金空调(上海),
甘中华,大金空调(上海)有限公司,大金空调(上海),
上村秀人,出光兴产株式会社,出光兴产株式会社,
刘登,比亚迪股份有限公司,比亚迪,
郑宁,比亚迪股份有限公司,比亚迪,
苗世蕾,哈尔滨空调股份有限公司,哈空调,
周光昭,深圳爱克莱特科技股份有限公司,爱克股份,
黄志栋,比亚迪股份有限公司,比亚迪,
叶鹏,杭州海康机器人技术有限公司,海康机器人,
谢文涛,深圳市同益实业股份有限公司,同益股份,
陈宗辉,宁德时代新能源科技股份有限公司,宁德时代,
C·克贝勒,奥迪股份公司,奥迪,
王政,北京极智嘉科技有限公司,极智嘉科技,
黄程,欧菲光集团股份有限公司,欧菲光,
岳旺,豫新汽车热管理科技有限公司,豫新汽车,
朱江涛,上海蔚来汽车有限公司,蔚来汽车,
卢雷明,上海蔚来汽车有限公司,蔚来汽车,
谷五芳,上海振华重工（集团）股份有限公司,振华重工,
毛海波,上海振华重工（集团）股份有限公司,振华重工,
张宇欣,上海振华重工（集团）股份有限公司,振华重工,
赵仁杰,豫新汽车热管理科技有限公司,豫新汽车,
姜棋太,LG电子株式会社,LG Electronics,
尹立松,深圳市劲拓自动化设备股份有限公司,劲拓股份,
吴限,深圳市劲拓自动化设备股份有限公司,劲拓股份,
颜辉,深圳市劲拓自动化设备股份有限公司,劲拓股份,
张艺杰,深圳市劲拓自动化设备股份有限公司,劲拓股份,
姜亚平,上海蔚来汽车有限公司,蔚来汽车,
李兵,深圳市亿和精密科技集团有限公司,亿和精密,
胡丽,欧菲光集团股份有限公司,欧菲光,
R·沙本伯格尔,奥迪股份公司,奥迪,
崔宰赫,LG电子株式会社,LG Electronics,
邹宇,宁德时代新能源科技股份有限公司,宁德时代,
田福鹤,深圳市易尚展示股份有限公司,易尚展示,
张凯,特灵空调系统(中国)有限公司,特灵空调系统(中国),
胡良波,特灵空调系统(中国)有限公司,特灵空调系统(中国),
A·耶施克,胡夫休尔斯贝克及福尔斯特公司,胡夫休尔斯贝克及福尔斯特,
G·波姆,胡夫休尔斯贝克及福尔斯特公司,胡夫休尔斯贝克及福尔斯特,
T·克洛茨,胡夫休尔斯贝克及福尔斯特公司,胡夫休尔斯贝克及福尔斯特,
李平,欧菲光集团股份有限公司,欧菲光,
赵龙智,顺丰控股股份有限公司,顺丰控股,
韩军刚,深圳市亿和精密科技集团有限公司,亿和精密,
文振坤,深圳市易尚展示股份有限公司,易尚展示,
油谷亮,出光兴产株式会社,出光兴产株式会社,
朴相泰,LG电子株式会社,LG Electronics,
王建伟,豫新汽车热管理科技有限公司,豫新汽车,
姜辉,豫新汽车热管理科技有限公司,豫新汽车,
刘美玉,豫新汽车热管理科技有限公司,豫新汽车,
熊胜明,南昌欧菲光电技术有限公司,欧菲光电技术,
黄国强,宁德时代新能源科技股份有限公司,宁德时代,
A·海特曼,奥迪股份公司,奥迪,
福井和之,株式会社不二工机,株式会社不二工机,
曹前武,比亚迪汽车工业有限公司,比亚迪汽车工业,
廖永辉,比亚迪汽车工业有限公司,比亚迪汽车工业,
冯景志,深圳市裕同包装科技股份有限公司,裕同科技,
敖翔,宁德时代新能源科技股份有限公司,宁德时代,
施锐波,欧菲光集团股份有限公司,欧菲光,
叶兵兵,欧菲光集团股份有限公司,欧菲光,
张学颖,欧菲光集团股份有限公司,欧菲光,
童南方,深圳市网合科技股份有限公司,网合科技,
童清,深圳市网合科技股份有限公司,网合科技,
吴伟林,深圳市网合科技股份有限公司,网合科技,
何志军,深圳市网合科技股份有限公司,网合科技,
唐骏,重庆超力高科技股份有限公司,超力高科,
江崎广幸,株式会社不二工机,株式会社不二工机,
冯亮,深圳市亿和精密科技集团有限公司,亿和精密,
长谷川真由,出光兴产株式会社,出光兴产株式会社,
张鑫,深圳市易瑞生物技术股份有限公司,易瑞生物,
陈奕耀,深圳市易瑞生物技术股份有限公司,易瑞生物,
颜文豪,深圳市易瑞生物技术股份有限公司,易瑞生物,
周巧妮,深圳市易瑞生物技术股份有限公司,易瑞生物,
白井勇,三电有限公司,三电,
伊藤茂,三电有限公司,三电,
下山孝男,三电有限公司,三电,
陈才松,宁德时代新能源科技股份有限公司,宁德时代,
刘华平,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
孙铭远,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
张建昌,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
刘兵,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
魏彬,杭州海康机器人技术有限公司,海康机器人,
徐中领,宁德时代新能源科技股份有限公司,宁德时代,
张自才,湖北美标汽车制冷系统有限公司,美标汽车,
金德芳,湖北美标汽车制冷系统有限公司,美标汽车,
张剑,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
雷磊,深圳市比亚迪锂电池有限公司,比亚迪锂电池,
陈靖东,南昌欧菲光科技有限公司,南昌欧菲光科技,
连阿婷,深圳市裕同包装科技股份有限公司,裕同科技,
宋新新,惠州比亚迪电子有限公司,惠州比亚迪电子,
吴作柱,宁德时代电机科技有限公司,时代电机科技,
张宇豪,宁德时代电机科技有限公司,时代电机科技,
柏村孝,出光兴产株式会社,出光兴产株式会社,
潘平,宁德时代新能源科技股份有限公司,宁德时代,
孙海滨,顺丰控股股份有限公司,顺丰控股,
李慧琳,顺丰控股股份有限公司,顺丰控股,
邓荣鸿,比亚迪股份有限公司,比亚迪,
张泽胜,比亚迪股份有限公司,比亚迪,
兰宾利,天津欧菲光电有限公司,欧菲光电,
周芮,天津欧菲光电有限公司,欧菲光电,
A·苏洛斯基,奥迪股份公司,奥迪,
肖超,法雷奥汽车空调湖北有限公司动力总成热系统分公司,法雷奥汽车空调湖北动力总成热系统分,
喻东武,顺丰控股股份有限公司,顺丰控股,
邬智文,江西晶浩光学有限公司,晶浩光学,
郑先锋,宁德时代新能源科技股份有限公司,宁德时代,
陈美林,宁德时代新能源科技股份有限公司,宁德时代,
李珍姬,LG电子株式会社,LG Electronics,
李起镐,LG电子株式会社,LG Electronics,
金珉桢,LG电子株式会社,LG Electronics,
何明辉,深圳市裕同包装科技股份有限公司,裕同科技,
C·阿尔曼,奥迪股份公司,奥迪,
吴家辉,宁德时代新能源科技股份有限公司,宁德时代,
车晓寰,宁德时代新能源科技股份有限公司,宁德时代,
刘科,深圳市亿和精密科技集团有限公司,亿和精密,
谢蛟龙,深圳市裕同包装科技股份有限公司,裕同科技,
登丸直树,株式会社不二工机,株式会社不二工机,
蒋欣欣,宁德时代新能源科技股份有限公司,宁德时代,
房爱梅,比亚迪股份有限公司,比亚迪,
裴郁蕾,比亚迪股份有限公司,比亚迪,
叶伟达,宁德时代新能源科技股份有限公司,宁德时代,
严鹏,宁德时代新能源科技股份有限公司,宁德时代,
李翔,宁德时代新能源科技股份有限公司,宁德时代,
汪虹,比亚迪股份有限公司,比亚迪,
方海积,比亚迪股份有限公司,比亚迪,
蒙万秋,宁德时代新能源科技股份有限公司,宁德时代,
王宗喜,欧菲光集团股份有限公司,欧菲光,
F·巴特尔,奥迪股份公司,奥迪,
武井祐治,三电有限公司,三电,
笕幸三,三电有限公司,三电,
中川毅,三电有限公司,三电,
兰天,法雷奥汽车空调湖北有限公司动力总成热系统分公司,法雷奥汽车空调湖北动力总成热系统分,
张新,法雷奥汽车空调湖北有限公司动力总成热系统分公司,法雷奥汽车空调湖北动力总成热系统分,
王景龙,顺丰控股股份有限公司,顺丰控股,
赵波,比亚迪股份有限公司,比亚迪,
尹彰源,LG电子株式会社,LG Electronics,
金德伦,LG电子株式会社,LG Electronics,
邱炼,上海蔚来汽车有限公司,蔚来汽车,
曹磊,上海蔚来汽车有限公司,蔚来汽车,
陆建中,上海蔚来汽车有限公司,蔚来汽车,
於洋,宁德时代新能源科技股份有限公司,宁德时代,
H·莫克莱恩,奥迪股份公司,奥迪,
黄江,江西欧迈斯微电子有限公司,江迈斯微电子,
周翔,宁德时代新能源科技股份有限公司,宁德时代,
